,year,race,age,gender,city,state,outcome,age_range
43044,2016,B,19,male,Philadelphia,PA,Open/No arrest,19-25
43045,2016,B,28,male,Philadelphia,PA,Open/No arrest,26-34
43046,2016,B,34,male,Philadelphia,PA,Open/No arrest,26-34
43047,2016,H,28,male,Philadelphia,PA,Open/No arrest,26-34
43048,2016,B,48,male,Philadelphia,PA,Open/No arrest,35-54
43049,2016,B,30,male,Philadelphia,PA,Open/No arrest,26-34
43050,2016,B,21,male,Philadelphia,PA,Open/No arrest,19-25
43051,2016,B,35,male,Philadelphia,PA,Open/No arrest,35-54
43052,2016,B,23,male,Philadelphia,PA,Open/No arrest,19-25
43053,2016,B,52,male,Philadelphia,PA,Open/No arrest,35-54
43054,2016,W,37,female,Philadelphia,PA,Open/No arrest,35-54
43055,2016,B,34,male,Philadelphia,PA,Open/No arrest,26-34
43056,2016,H,25,male,Philadelphia,PA,Open/No arrest,19-25
43057,2016,B,32,male,Philadelphia,PA,Open/No arrest,26-34
43058,2016,B,33,male,Philadelphia,PA,Open/No arrest,26-34
43059,2016,B,23,female,Philadelphia,PA,Open/No arrest,19-25
43060,2016,B,28,male,Philadelphia,PA,Open/No arrest,26-34
43061,2016,B,37,male,Philadelphia,PA,Open/No arrest,35-54
43062,2016,B,25,male,Philadelphia,PA,Open/No arrest,19-25
43063,2016,B,22,male,Philadelphia,PA,Open/No arrest,19-25
43064,2016,H,29,male,Philadelphia,PA,Open/No arrest,26-34
43065,2016,B,38,male,Philadelphia,PA,Open/No arrest,35-54
43066,2016,W,37,male,Philadelphia,PA,Open/No arrest,35-54
43067,2016,W,40,male,Philadelphia,PA,Open/No arrest,35-54
43068,2016,B,30,male,Philadelphia,PA,Open/No arrest,26-34
43069,2016,B,45,male,Philadelphia,PA,Open/No arrest,35-54
43070,2016,B,41,male,Philadelphia,PA,Open/No arrest,35-54
43071,2016,B,56,male,Philadelphia,PA,Open/No arrest,55-64
43072,2016,B,29,male,Philadelphia,PA,Open/No arrest,26-34
43073,2016,B,35,male,Philadelphia,PA,Open/No arrest,35-54
43074,2016,B,22,male,Philadelphia,PA,Open/No arrest,19-25
43075,2016,W,35,male,Philadelphia,PA,Open/No arrest,35-54
43076,2016,H,41,male,Philadelphia,PA,Open/No arrest,35-54
43077,2016,B,17,male,Philadelphia,PA,Open/No arrest,0-18
43078,2016,B,29,male,Philadelphia,PA,Open/No arrest,26-34
43079,2016,H,30,male,Philadelphia,PA,Open/No arrest,26-34
43080,2016,W,40,female,Philadelphia,PA,Open/No arrest,35-54
43081,2016,B,37,female,Philadelphia,PA,Open/No arrest,35-54
43082,2016,B,27,male,Philadelphia,PA,Open/No arrest,26-34
43083,2016,B,49,male,Philadelphia,PA,Open/No arrest,35-54
43084,2016,H,18,male,Philadelphia,PA,Open/No arrest,0-18
43085,2016,B,37,male,Philadelphia,PA,Open/No arrest,35-54
43086,2016,B,20,male,Philadelphia,PA,Open/No arrest,19-25
43087,2009,H,48,male,Philadelphia,PA,Open/No arrest,35-54
43088,2013,A,53,male,Philadelphia,PA,Open/No arrest,35-54
43089,2015,B,36,female,Philadelphia,PA,Open/No arrest,35-54
43090,2016,A,54,female,Philadelphia,PA,Closed by arrest,35-54
43091,2016,B,25,male,Philadelphia,PA,Open/No arrest,19-25
43092,2016,B,34,male,Philadelphia,PA,Open/No arrest,26-34
43093,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43094,2011,U,Unknown,unknown,Phoenix,AZ,Closed without arrest,Unknown
43095,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43096,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43097,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43098,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43099,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43100,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43101,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43102,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43103,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43104,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43105,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43106,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43107,2011,U,Unknown,unknown,Phoenix,AZ,Closed without arrest,Unknown
43108,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43109,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43110,2011,U,Unknown,unknown,Phoenix,AZ,Closed without arrest,Unknown
43111,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43112,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43113,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43114,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43115,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43116,2011,U,Unknown,unknown,Phoenix,AZ,Closed without arrest,Unknown
43117,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43118,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43119,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43120,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43121,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43122,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43123,2011,U,Unknown,unknown,Phoenix,AZ,Closed without arrest,Unknown
43124,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43125,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43126,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43127,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43128,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43129,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43130,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43131,2011,U,Unknown,unknown,Phoenix,AZ,Closed without arrest,Unknown
43132,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43133,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43134,2011,U,Unknown,unknown,Phoenix,AZ,Closed without arrest,Unknown
43135,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43136,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43137,2011,U,Unknown,unknown,Phoenix,AZ,Closed without arrest,Unknown
43138,2011,U,Unknown,unknown,Phoenix,AZ,Closed without arrest,Unknown
43139,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43140,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43141,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43142,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43143,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43144,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43145,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43146,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43147,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43148,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43149,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43150,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43151,2011,U,Unknown,unknown,Phoenix,AZ,Closed without arrest,Unknown
43152,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43153,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43154,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43155,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43156,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43157,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43158,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43159,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43160,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43161,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43162,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43163,2011,U,Unknown,unknown,Phoenix,AZ,Closed without arrest,Unknown
43164,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43165,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43166,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43167,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43168,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43169,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43170,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43171,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43172,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43173,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43174,2011,U,Unknown,unknown,Phoenix,AZ,Closed without arrest,Unknown
43175,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43176,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43177,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43178,2011,U,Unknown,unknown,Phoenix,AZ,Closed without arrest,Unknown
43179,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43180,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43181,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43182,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43183,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43184,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43185,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43186,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43187,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43188,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43189,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43190,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43191,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43192,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43193,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43194,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43195,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43196,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43197,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43198,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43199,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43200,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43201,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43202,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43203,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43204,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43205,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43206,2011,U,Unknown,unknown,Phoenix,AZ,Closed without arrest,Unknown
43207,2011,U,Unknown,unknown,Phoenix,AZ,Closed without arrest,Unknown
43208,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43209,2011,U,Unknown,unknown,Phoenix,AZ,Closed without arrest,Unknown
43210,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43211,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43212,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43213,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43214,2011,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43215,2011,U,Unknown,unknown,Phoenix,AZ,Closed without arrest,Unknown
43216,2011,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43217,2012,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43218,2012,U,Unknown,unknown,Phoenix,AZ,Closed without arrest,Unknown
43219,2012,U,Unknown,unknown,Phoenix,AZ,Closed without arrest,Unknown
43220,2012,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43221,2012,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43222,2012,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43223,2012,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43224,2012,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43225,2012,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43226,2012,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43227,2012,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43228,2012,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43229,2012,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43230,2012,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43231,2012,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43232,2012,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43233,2012,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43234,2012,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43235,2012,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43236,2012,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43237,2012,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43238,2012,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43239,2012,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43240,2012,U,Unknown,unknown,Phoenix,AZ,Closed without arrest,Unknown
43241,2012,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43242,2012,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43243,2012,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43244,2012,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43245,2012,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43246,2012,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43247,2012,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43248,2012,U,Unknown,unknown,Phoenix,AZ,Closed without arrest,Unknown
43249,2012,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43250,2012,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43251,2012,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43252,2012,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43253,2012,U,Unknown,unknown,Phoenix,AZ,Closed without arrest,Unknown
43254,2012,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43255,2012,U,Unknown,unknown,Phoenix,AZ,Closed by arrest,Unknown
43256,2012,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43257,2012,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
43258,2012,U,Unknown,unknown,Phoenix,AZ,Open/No arrest,Unknown
