id,armed_with,city,county,state,age,gender,race,body_camera,age_range,year
1335,knife,Gilbert,Maricopa,AZ,27.0,male,H,False,26-34,2016
1338,undetermined,Sims,Montgomery,AR,66.0,male,,False,65+,2016
1342,unarmed,East Bernstadt,Laurel,KY,30.0,male,W,False,26-34,2016
1334,gun,Cheektowaga,Erie,NY,34.0,male,W,False,26-34,2016
1336,gun,Beaumont,Jefferson,TX,22.0,male,W,False,19-25,2016
1332,gun,Azle,Tarrant,TX,51.0,male,W,False,35-54,2016
1333,unarmed,Bismarck,Burleigh,ND,42.0,male,W,False,35-54,2016
1340,gun,South Gate,,CA,41.0,male,H,False,35-54,2016
1339,gun,Rochester,Monroe,NY,49.0,male,W,False,35-54,2016
1343,knife,San Jose,Santa Clara,CA,45.0,male,H,False,35-54,2016
1344,undetermined,Topeka,Shawnee,KS,45.0,male,W,False,35-54,2016
1345,gun,Billings,,MT,42.0,male,W,False,35-54,2016
1348,,Carlsbad,Eddy,NM,41.0,male,H,False,35-54,2016
1347,replica,Tampa,Hillsborough,FL,27.0,male,W,False,26-34,2016
1349,replica,Biloxi,,MS,37.0,male,W,False,35-54,2016
1351,replica,Reno,Washoe,NV,22.0,male,B,False,19-25,2016
1352,gun,Long Beach,Los Angeles,CA,21.0,male,H,False,19-25,2016
1353,gun,Odessa,Ector,TX,50.0,male,W,False,35-54,2016
1354,,Colorado City,,CO,23.0,male,H,False,19-25,2016
1350,gun,Norfolk,Norfolk City,VA,25.0,male,B,True,19-25,2016
1355,gun,Rosalia,Butler,KS,51.0,male,W,True,35-54,2016
1375,knife,Clinton,DeWitt,IL,46.0,male,W,False,35-54,2016
1515,gun,Newark,Alameda,CA,23.0,male,H,False,19-25,2016
1357,unarmed,Houston,Harris,TX,37.0,male,B,False,35-54,2016
1365,other,Houston,Harris,TX,20.0,male,B,False,19-25,2016
1476,gun,Greensboro,Guilford,NC,43.0,male,W,True,35-54,2016
1356,,Glendale,Los Angeles,CA,45.0,male,W,False,35-54,2016
1358,unarmed,Addison,Dallas,TX,16.0,male,H,False,0-18,2016
1359,unarmed,Lenoir City,,TN,30.0,male,W,True,26-34,2016
1360,gun,Piedmont,,AL,26.0,male,W,False,26-34,2016
1361,gun,Chester,,PA,24.0,male,B,False,19-25,2016
1362,blunt_object,Vancouver,Clark,WA,38.0,female,W,False,35-54,2016
1379,gun,Landover,Prince George's,MD,28.0,male,B,False,26-34,2016
1364,gun,Chicago,Cook,IL,29.0,male,B,False,26-34,2016
1366,gun,Russellville,,KY,34.0,male,W,False,26-34,2016
1369,knife,Evansville,,IN,38.0,male,W,True,35-54,2016
1371,gun,Fort Worth,Tarrant,TX,43.0,male,W,True,35-54,2016
1367,unarmed,Florence,Los Angeles,CA,23.0,male,H,False,19-25,2016
1368,gun,San Antonio,Bexar,TX,33.0,male,H,False,26-34,2016
1374,gun,Anson County,Anson,NC,40.0,male,W,False,35-54,2016
1370,gun,Burnsville,Dakota,MN,38.0,male,A,True,35-54,2016
1372,gun,Tampa,Hillsborough,FL,53.0,male,A,False,35-54,2016
1376,gun,Houston,Harris,TX,29.0,male,B,False,26-34,2016
1377,gun,Houston,Harris,TX,30.0,male,B,False,26-34,2016
1386,gun,Byron,Contra Costa,CA,49.0,male,,False,35-54,2016
1401,gun,Idaho Falls,Bonneville,ID,60.0,male,W,False,55-64,2016
1382,replica,Norfolk,Norfolk City,VA,25.0,female,B,False,19-25,2016
1387,undetermined,Covington,,LA,24.0,male,W,False,19-25,2016
1388,gun,Chicago,Cook,IL,21.0,male,B,False,19-25,2016
1392,gun,White Plains,Hopkins,KY,23.0,male,W,False,19-25,2016
1380,knife,Hopewell,Hopewell City,VA,61.0,male,W,True,55-64,2016
1391,gun,Fort Littleton,Fulton,PA,54.0,male,W,False,35-54,2016
1393,gun,Fort Wayne,Allen,IN,62.0,male,H,False,55-64,2016
1394,replica,Gainesville,Alachua,FL,16.0,male,B,False,0-18,2016
1395,knife,Burlington,Chittenden,VT,76.0,male,W,True,65+,2016
1396,replica,Stamford,Fairfield,CT,25.0,male,W,False,19-25,2016
1397,gun,South Greensburg,Westmoreland,PA,28.0,male,W,False,26-34,2016
1398,blunt_object,Miami,Miami-Dade,FL,25.0,male,H,False,19-25,2016
1399,,Fredericksburg,Fredericksburg City,VA,33.0,male,W,True,26-34,2016
1400,gun,Thornton,Denver,CO,51.0,male,W,False,35-54,2016
1402,gun,Fresno,Fresno,CA,34.0,male,H,True,26-34,2016
1403,gun,Raleigh,Shelby,TN,30.0,male,B,False,26-34,2016
1404,knife,Braintree,Norfolk,MA,44.0,male,W,False,35-54,2016
1405,replica,Pawtucket,Providence,RI,24.0,male,B,False,19-25,2016
1406,gun,Redlands,San Bernardino,CA,29.0,male,W,False,26-34,2016
1407,gun;knife,Pueblo,Pueblo,CO,48.0,male,H,True,35-54,2016
1408,gun,Pueblo of Laguna,Bernalillo,NM,19.0,male,H,True,19-25,2016
1415,gun,Blue Springs,Jackson,MO,22.0,male,B,False,19-25,2016
1412,knife,Lowell,Middlesex,MA,39.0,male,H,False,35-54,2016
1413,gun,Grundy,Buchanan,VA,36.0,male,W,False,35-54,2016
1414,gun,Myrtle Beach,Horry,SC,55.0,male,W,True,55-64,2016
1416,gun,Tampa,Hillsborough,FL,46.0,male,W,False,35-54,2016
1410,knife,Lee's Summit,Jackson,MO,34.0,male,W,False,26-34,2016
1411,knife,Winslow,,AZ,27.0,female,N,True,26-34,2016
1417,gun,Roswell,Chaves,NM,33.0,male,W,True,26-34,2016
1418,gun,Kinston,,NC,18.0,male,B,False,0-18,2016
1419,gun,Splendora,Montgomery,TX,33.0,male,W,False,26-34,2016
1420,blunt_object,Clearlake Park,Lake,CA,46.0,male,W,True,35-54,2016
1421,gun,Piedmont,Greenville,SC,51.0,male,W,False,35-54,2016
1422,gun,Aitkin,Aitkin,MN,50.0,female,W,False,35-54,2016
1423,gun,Los Angeles,Los Angeles,CA,33.0,male,W,False,26-34,2016
1436,gun,Glendale,Maricopa,AZ,25.0,male,H,False,19-25,2016
1514,gun,Jackson,Butts,GA,52.0,male,W,False,35-54,2016
1424,gun,Baltimore,Baltimore City,MD,18.0,male,B,False,0-18,2016
1425,gun,Baltimore,Baltimore City,MD,43.0,male,B,False,35-54,2016
1426,gun,Richmond,Richmond City,VA,34.0,male,B,False,26-34,2016
1846,gun,Las Vegas,Clark,NV,31.0,male,B,True,26-34,2016
1427,blunt_object,Lockhart,Caldwell,TX,65.0,male,H,False,65+,2016
1435,gun,Odessa,Ector,TX,37.0,male,H,False,35-54,2016
1432,gun,Indianapolis,Marion,IN,30.0,male,B,False,26-34,2016
1430,unknown,Macon County,Macon,AL,36.0,female,W,True,35-54,2016
1431,gun,Austin,Travis,TX,25.0,male,W,False,19-25,2016
1433,other,Eau Claire,Eau Claire,WI,69.0,male,W,False,65+,2016
1845,unarmed,Raceland,Lafourche,LA,48.0,male,W,False,35-54,2016
1428,knife,Minneapolis,Hennepin,MN,50.0,male,H,False,35-54,2016
1437,knife,West Springfield,Hampden,MA,52.0,male,W,False,35-54,2016
1438,unarmed,Indianapolis,Marion,IN,44.0,male,B,True,35-54,2016
1439,blunt_object,Oak Hill,Jackson,OH,60.0,male,W,False,55-64,2016
1441,blunt_object,Gallatin,Sumner,TN,40.0,female,B,True,35-54,2016
1442,knife,Sylmar,Los Angeles,CA,20.0,male,H,False,19-25,2016
1443,knife,San Francisco,San Francisco,CA,45.0,male,H,False,35-54,2016
1445,,Omaha,Douglas,NE,44.0,male,W,False,35-54,2016
1444,knife,Sacramento,Sacramento,CA,40.0,male,B,False,35-54,2016
1446,knife,Lake Hallie,Chippewa,WI,25.0,female,W,False,19-25,2016
1448,knife,Kentwood,Kent,MI,43.0,male,B,True,35-54,2016
1447,gun,New Brunswick,Middlesex,NJ,27.0,male,B,False,26-34,2016
1453,gun,Philadelphia,Philadelphia,PA,19.0,male,B,False,19-25,2016
1449,gun,Modesto,Stanislaus,CA,39.0,male,W,False,35-54,2016
1451,knife,Rotterdam,Schenectady,NY,30.0,male,W,False,26-34,2016
1452,knife,Los Angeles,Los Angeles,CA,28.0,male,H,False,26-34,2016
1454,gun,Las Vegas,Clark,NV,22.0,male,H,False,19-25,2016
1455,gun,Chicago,Cook,IL,16.0,male,B,False,0-18,2016
1456,unarmed,Denver,Denver,CO,40.0,male,W,False,35-54,2016
1457,gun,Benton,Franklin,IL,38.0,male,H,False,35-54,2016
1458,,Noma,Holmes,FL,20.0,male,W,True,19-25,2016
1459,undetermined,Stockton,San Joaquin,CA,35.0,male,B,False,35-54,2016
1460,gun,Llano,Llano,TX,52.0,male,W,False,35-54,2016
1462,gun,Sparta,White,TN,26.0,male,W,False,26-34,2016
1463,unarmed,McPherson,McPherson,KS,54.0,male,W,False,35-54,2016
1465,blunt_object,Lake Elsinore,Riverside,CA,38.0,male,H,False,35-54,2016
1469,gun,Cache,Comanche,OK,52.0,male,W,False,35-54,2016
1471,undetermined,Muncie,Delaware,IN,26.0,male,W,True,26-34,2016
1473,gun,Antioch,Lake,IL,53.0,male,W,False,35-54,2016
1464,gun,Dayton,Montgomery,OH,35.0,female,B,False,35-54,2016
1466,unarmed,El Paso,El Paso,TX,22.0,male,W,False,19-25,2016
1467,gun,Vineland,Cumberland,NJ,31.0,male,B,False,26-34,2016
1470,gun,New York,Queens,NY,32.0,male,B,False,26-34,2016
1472,,Troy,Rensselaer,NY,37.0,male,B,False,35-54,2016
1475,gun,Greenbelt,Prince George's,MD,28.0,male,B,False,26-34,2016
1479,gun,Mableton,Cobb,GA,18.0,male,B,False,0-18,2016
1474,gun,Charlotte,Mecklenburg,NC,41.0,male,A,False,35-54,2016
1477,gun,St. Louis,St. Louis City,MO,15.0,male,B,False,0-18,2016
1478,gun,Brooksville,Cullman,AL,38.0,male,W,False,35-54,2016
1480,gun,Homestead,Miami-Dade,FL,41.0,male,W,False,35-54,2016
1481,unknown,Perryville,Perry,AR,52.0,male,W,False,35-54,2016
1482,knife,Everett,Middlesex,MA,48.0,male,H,False,35-54,2016
1484,knife,Austin,Travis,TX,29.0,male,W,False,26-34,2016
1485,knife,Berne,Albany,NY,51.0,male,W,False,35-54,2016
1483,,Fort Pierce,St. Lucie,FL,21.0,male,B,False,19-25,2016
1486,gun,Chandler,Maricopa,AZ,24.0,male,W,False,19-25,2016
1487,gun,Antigo,Langlade,WI,18.0,male,W,False,0-18,2016
1488,gun,Norfolk,Norfolk City,VA,30.0,male,W,False,26-34,2016
1527,,Fayetteville,Washington,AR,33.0,male,B,True,26-34,2016
1489,gun,East Flat Rock,Henderson,NC,60.0,female,W,False,55-64,2016
1490,gun,Lakewood,Jefferson,CO,28.0,male,W,False,26-34,2016
1491,gun,Chesapeake,Chesapeake City,VA,26.0,male,B,True,26-34,2016
1492,gun,Albuquerque,Bernalillo,NM,24.0,female,W,False,19-25,2016
1493,gun,Kingsbury,Guadalupe,TX,44.0,male,W,False,35-54,2016
1494,knife,Atlanta,DeKalb,GA,34.0,male,A,False,26-34,2016
1495,gun,Westminster,Adams,CO,21.0,male,W,False,19-25,2016
1840,gun,Milcreek,Salt Lake,UT,36.0,male,W,False,35-54,2016
1498,knife,Miami,Miami-Dade,FL,37.0,male,B,False,35-54,2016
1499,gun,Boise,Ada,ID,53.0,male,W,True,35-54,2016
1500,knife,Spokane,Spokane,WA,45.0,male,W,True,35-54,2016
1501,,Houston,Harris,TX,24.0,male,B,False,19-25,2016
1506,,Jackson,Hinds,MO,48.0,male,W,False,35-54,2016
1504,knife,Wausau,Marathon,WI,42.0,male,W,False,35-54,2016
1505,knife,Spanish Fork,Utah,UT,33.0,male,W,False,26-34,2016
1507,,Florence,Pinal,AZ,55.0,male,W,False,55-64,2016
1508,knife,Los Angeles,Los Angeles,CA,28.0,male,A,True,26-34,2016
1502,replica,Orlando,Orange,FL,25.0,male,B,False,19-25,2016
1503,gun,Alamo,Crockett,TN,28.0,male,W,False,26-34,2016
1842,gun,Greenville,Greenville,SC,52.0,male,B,False,35-54,2016
1510,knife,Visalia,Tulare,CA,59.0,male,W,False,55-64,2016
1509,,Philadelphia,Philadelphia,PA,52.0,male,W,False,35-54,2016
1511,gun,Burien,King,WA,39.0,male,W,False,35-54,2016
1512,knife,Temecula,Riverside,CA,18.0,male,B,False,0-18,2016
1513,undetermined,Buffalo,Erie,MO,40.0,male,W,False,35-54,2016
1516,,Gretna,Jefferson,LA,36.0,male,W,False,35-54,2016
1517,gun,Milwaukee,,WI,38.0,male,B,True,35-54,2016
1518,gun,Orlando,Orange,FL,26.0,female,B,False,26-34,2016
1519,gun,Weirton,Hancock,WV,,male,B,False,Unknown,2016
1523,gun,Lake Stevens,Snohomish,WA,29.0,male,W,False,26-34,2016
1525,gun,St. Petersburg,Pinellas,FL,37.0,male,B,False,35-54,2016
1529,knife,Presque Isle,Aroostook,ME,29.0,male,W,False,26-34,2016
1522,replica,Long Beach,Los Angeles,CA,21.0,male,B,False,19-25,2016
1520,gun,St. Paul,Ramsey,MN,33.0,male,B,False,26-34,2016
1524,unarmed,St. Martin,Jackson,MS,23.0,male,W,False,19-25,2016
1526,gun,Chicago,Cook,IL,26.0,male,W,False,26-34,2016
1528,gun,Hog Valley,Polk,FL,59.0,male,,False,55-64,2016
1531,gun,Nacogdoches,Nacogdoches,TX,29.0,male,W,False,26-34,2016
1844,replica,El Paso,El Paso,TX,33.0,male,B,False,26-34,2016
1532,knife,Taunton,Bristol,MA,28.0,male,B,False,26-34,2016
1530,gun,Aurora,Arapahoe,CO,35.0,male,W,False,35-54,2016
1533,,San Diego,San Diego,CA,33.0,male,A,True,26-34,2016
1534,gun,Greeley,Weld,CO,24.0,male,B,False,19-25,2016
1535,gun,Byng,Pontotoc,OK,,male,W,False,Unknown,2016
1539,gun,Boyle Heights,Los Angeles,CA,28.0,male,H,True,26-34,2016
1536,knife,Jacksonsville,Duval,FL,19.0,male,W,False,19-25,2016
1537,gun,Phoenix,Maricopa,AZ,43.0,male,N,True,35-54,2016
1538,gun,Osteen,Volusia,FL,59.0,male,W,False,55-64,2016
1540,gun,Stockbridge,Henry,GA,34.0,male,W,False,26-34,2016
1541,gun,Shawnee National Forest,Hardin,IL,35.0,male,W,False,35-54,2016
1542,gun,Riverdale,Clayton,GA,23.0,male,B,False,19-25,2016
1544,blunt_object,Siskiyou County,Siskiyou,CA,36.0,male,W,False,35-54,2016
1543,knife,New York,New York,NY,46.0,male,W,False,35-54,2016
1545,gun,Sullivan,Crawford,MO,44.0,male,W,False,35-54,2016
1546,gun,Phoenix,Maricopa,AZ,20.0,male,H,False,19-25,2016
1547,unarmed,Las Vegas,Clark,NV,30.0,male,H,False,26-34,2016
1548,unarmed,San Francisco,San Francisco,CA,29.0,female,B,False,26-34,2016
1549,knife,Citrus Heights,Sacramento,CA,35.0,male,H,True,35-54,2016
1550,gun,Fisty,Knott,KY,36.0,male,W,False,35-54,2016
1551,gun,Miami,Miami-Dade,FL,22.0,male,B,False,19-25,2016
1559,knife,Omaha,Douglas,NE,31.0,male,B,True,26-34,2016
1552,gun,Chesterfield County,,SC,63.0,male,W,False,55-64,2016
1553,unarmed,Oregon City,Clackamas,OR,38.0,male,W,False,35-54,2016
1556,gun,Flagstaff,,AZ,31.0,male,N,True,26-34,2016
1554,unarmed,Hallandale Beach,Broward,FL,27.0,male,B,True,26-34,2016
1555,gun,Oxford,,MA,35.0,male,H,False,35-54,2016
1562,unarmed,Jacksonville,Duval,FL,22.0,male,B,False,19-25,2016
1563,gun,Boulder,Boulder,CO,28.0,male,W,False,26-34,2016
1560,gun,Flagstaff,Coconino,AZ,26.0,male,N,True,26-34,2016
1561,knife,Gresham,Multnomah,OR,22.0,male,W,False,19-25,2016
1564,other,Harrisonville,Cass,MO,57.0,male,,False,55-64,2016
1567,gun,Albuquerque,Bernalillo,NM,31.0,male,H,False,26-34,2016
1565,knife,Oklahoma City,Oklahoma,OK,43.0,male,W,False,35-54,2016
1566,,Miami Gardens,Miami-Dade,FL,24.0,male,B,False,19-25,2016
1568,gun,St. Paul,Ramsey,MN,29.0,male,W,False,26-34,2016
1569,gun,Lansing,Cook,IL,43.0,male,W,False,35-54,2016
1570,gun,San Antonio,Bexar,TX,,male,,False,Unknown,2016
1571,undetermined,Washington Park,St. Clair,IL,21.0,male,B,False,19-25,2016
1572,gun,Solvang,,CA,19.0,male,H,False,19-25,2016
1581,knife,Sneads,Jackson,FL,48.0,female,W,False,35-54,2016
1583,gun,Socorro,Socorro,NM,25.0,male,H,False,19-25,2016
1580,gun,Indianapolis,Marion,IN,59.0,male,W,False,55-64,2016
1576,gun,Eastaboga,Calhoun,AL,50.0,male,B,False,35-54,2016
1582,gun,Albuquerque,Bernalillo,NM,58.0,male,W,True,55-64,2016
1573,gun,Houston,Harris,TX,25.0,male,H,False,19-25,2016
1577,knife,Deland,Volusia,FL,32.0,male,W,False,26-34,2016
1578,gun,Clinton,Sampson,NC,53.0,male,W,True,35-54,2016
1579,unarmed,Stoneville,Rockingham,NC,38.0,male,W,False,35-54,2016
1574,gun,Tualatin,Washington,OR,70.0,male,W,False,65+,2016
1575,gun,Tucson,Pima,AZ,33.0,male,B,False,26-34,2016
1585,knife,Bend,Deschutes,OR,36.0,male,W,False,35-54,2016
1584,gun,Phoenix,Maricopa,AZ,,male,,False,Unknown,2016
1586,gun,Newnan,,GA,21.0,male,B,True,19-25,2016
1587,gun,Berea,Madison,KY,51.0,male,W,False,35-54,2016
1588,knife,Norfolk,Norfolk City,VA,43.0,male,B,True,35-54,2016
1589,gun,Charlotte,Mecklenburg,NC,18.0,male,B,True,0-18,2016
1590,knife,Wasilla,Matanuska-Susitna,AK,33.0,male,W,False,26-34,2016
1591,knife,Parker,Maricopa,AZ,34.0,male,N,False,26-34,2016
1592,undetermined,Yreka,Siskiyou,CA,31.0,male,W,False,26-34,2016
1594,gun,Eufaula,,AL,35.0,male,B,True,35-54,2016
1598,knife,Muncie,Delaware,IN,31.0,male,W,True,26-34,2016
1593,gun,Cape Coral,Lee,FL,31.0,male,W,False,26-34,2016
1595,gun,Columbus,Franklin,OH,23.0,male,B,False,19-25,2016
1597,knife,Hilo,Hawaii,HI,25.0,male,A,False,19-25,2016
1596,unarmed,Wagoner,Wagoner,OK,25.0,male,W,True,19-25,2016
1599,vehicle,Turlock,Stanislaus,CA,21.0,male,H,False,19-25,2016
1601,gun,Norman,Buckingham,VA,49.0,male,B,False,35-54,2016
1604,gun,Stockbridge,Henry,GA,63.0,male,W,False,55-64,2016
1602,gun,Kansas City,Jackson,MO,43.0,male,H,False,35-54,2016
1603,gun,Birmingham,Jefferson,AL,34.0,male,W,False,26-34,2016
1605,gun,York,York,PA,38.0,male,W,False,35-54,2016
1606,gun,Port Arthur,Jefferson,TX,52.0,male,B,False,35-54,2016
1607,gun,Ishpeming Township,Marquette,MI,68.0,male,W,True,65+,2016
1615,blunt_object,Somerton,,AZ,,male,,False,Unknown,2016
1611,blunt_object,Iredell County,Iredell,NC,29.0,male,W,False,26-34,2016
1613,gun,Pueblo,Pueblo,CO,32.0,male,H,False,26-34,2016
1614,gun,Yakima,Yakima,WA,50.0,male,H,True,35-54,2016
1838,gun,Los Angeles,Los Angeles,CA,31.0,male,B,False,26-34,2016
1612,gun,Tupelo,Lee,MS,27.0,male,B,False,26-34,2016
1616,knife,Maywood,Los Angeles,CA,31.0,male,H,False,26-34,2016
1608,gun,Orlando,Orange,FL,29.0,male,O,True,26-34,2016
1609,knife,Eagle Mountain,Utah,UT,23.0,male,W,False,19-25,2016
1617,gun,Hiseville,Barren,KY,61.0,male,B,False,55-64,2016
1619,gun,Schenectady,Schenectady,NY,33.0,male,W,False,26-34,2016
1620,gun,Mobile,Mobile,AL,18.0,male,B,False,0-18,2016
1621,gun,Tiverton,Newport,RI,80.0,male,H,False,65+,2016
1623,undetermined,Vancouver,Clark,WA,43.0,male,W,False,35-54,2016
1618,,Boise,Ada,ID,50.0,male,H,True,35-54,2016
1622,gun,Odessa,Lafayette,MO,47.0,male,W,False,35-54,2016
1624,gun,Amarillo,Randall,TX,54.0,male,O,False,35-54,2016
1625,undetermined,Chula Vista,San Diego,CA,22.0,male,H,False,19-25,2016
1626,,Tulsa,Tulsa,OK,43.0,male,W,False,35-54,2016
1627,gun,Pembine,,WI,38.0,male,W,False,35-54,2016
1628,gun,Butte,Silver Bow,MT,36.0,male,W,True,35-54,2016
1629,,Westminster,Jefferson,CO,30.0,male,H,False,26-34,2016
1630,gun,Montpelier,Williams,OH,59.0,male,W,False,55-64,2016
1837,gun,Albuquerque,,NM,21.0,male,H,False,19-25,2016
1633,replica,Huntsville,Madison,AL,34.0,male,W,True,26-34,2016
1634,,Carmichael,Sacramento,CA,17.0,male,W,False,0-18,2016
1637,unarmed,Tupelo,Lee,MS,37.0,male,B,False,35-54,2016
1631,gun,New York,Bronx,NY,25.0,male,B,False,19-25,2016
1635,gun,Fort Walton Beach,Okaloosa,FL,30.0,male,,False,26-34,2016
1632,gun,Hardeeville,Jasper,SC,23.0,male,B,False,19-25,2016
1638,knife,Lake Havasu City,Mohave,AZ,20.0,male,W,True,19-25,2016
1640,replica,Peterborough,Hillsborough,NH,19.0,male,W,False,19-25,2016
1642,gun,Casper,Natrona,WY,50.0,male,W,False,35-54,2016
1643,other,Lawndale,Cleveland,NC,24.0,male,H,False,19-25,2016
1641,gun,Colorado Springs,El Paso,CO,25.0,male,W,False,19-25,2016
1644,,Birmingham,Jefferson,AL,20.0,male,B,False,19-25,2016
1645,knife,Wellington,Palm Beach,FL,37.0,male,H,False,35-54,2016
1646,gun,Walls,DeSoto,MS,44.0,male,B,False,35-54,2016
1647,unarmed,Atlanta,Fulton,GA,22.0,male,B,True,19-25,2016
1651,gun,Bellville,Austin,TX,31.0,male,W,True,26-34,2016
1648,gun,Wauwatosa,Milwaukee,WI,25.0,male,B,True,19-25,2016
1649,gun,Belleville,,IL,,male,B,False,Unknown,2016
1662,gun,Hanover,Grant,NM,29.0,male,,False,26-34,2016
1650,gun,Paterson,Passaic,NJ,36.0,male,B,False,35-54,2016
1657,gun,Farmington,Washington,AR,50.0,male,W,False,35-54,2016
1658,gun,Fulshear,Fort Bend,TX,42.0,female,W,False,35-54,2016
1660,gun,Oklahoma City,Cleveland,OK,42.0,male,H,False,35-54,2016
1728,gun,Riverview,Hillsborough,FL,26.0,male,H,False,26-34,2016
1653,unarmed,Fresno,Fresno,CA,19.0,male,W,True,19-25,2016
1654,gun,Pinellas Park,Pinellas,FL,59.0,male,W,False,55-64,2016
1661,unarmed,Gainesville,,GA,36.0,male,H,False,35-54,2016
1655,blunt_object,Columbia Township,Jackson,MI,51.0,male,W,False,35-54,2016
1656,knife,Thomaston,Litchfield,CT,27.0,male,H,False,26-34,2016
1659,gun,Lincoln,,NE,22.0,male,B,False,19-25,2016
1663,gun,Dolton,Cook,IL,30.0,male,B,False,26-34,2016
1665,replica,Boone,Boone,IA,28.0,male,W,False,26-34,2016
1666,replica,Washington,Washington,DC,63.0,male,B,True,55-64,2016
1667,gun,Cochran,Bleckley,GA,32.0,male,W,False,26-34,2016
1668,gun,Laguna Pueblo,Cibola,NM,26.0,male,W,False,26-34,2016
1669,replica,Frederica,Kent,DE,25.0,male,W,False,19-25,2016
1670,knife,Long Beach,Orange,CA,27.0,male,A,False,26-34,2016
1671,knife,Honolulu,Honolulu,HI,61.0,male,A,False,55-64,2016
1672,unarmed,Barbourville,,KY,30.0,male,W,False,26-34,2016
1673,gun,Ouachita Parish,Ouachita,LA,,male,B,False,Unknown,2016
1674,gun,Fort Madison,Lee,IA,37.0,male,B,False,35-54,2016
1675,other,Madison,Dane,WI,41.0,male,W,False,35-54,2016
1676,gun,Columbus,Franklin,OH,25.0,male,B,False,19-25,2016
1677,gun,Park County,Park,CO,24.0,male,W,False,19-25,2016
1678,undetermined,Douglas,Converse,WY,44.0,male,H,False,35-54,2016
1686,gun,Landrum,Spartanburg,SC,63.0,male,W,True,55-64,2016
1687,gun,Cartersville,Bartow,GA,30.0,male,W,False,26-34,2016
1688,knife,Jackson,Washington,WI,58.0,male,W,False,55-64,2016
1682,gun,Asheville,,NC,35.0,male,B,False,35-54,2016
1689,gun,Bristol,Sullivan,TN,50.0,male,W,False,35-54,2016
1684,knife,New Iberia,Iberia,LA,40.0,male,W,False,35-54,2016
1690,,Reno,Washoe,NV,24.0,male,H,False,19-25,2016
1691,,Fullerton,Orange,CA,19.0,male,H,False,19-25,2016
1679,gun,North Charleston,Charleston,SC,34.0,male,W,True,26-34,2016
1681,gun,San Jose,Santa Clara,CA,18.0,male,H,False,0-18,2016
1683,gun,Washington,Washington,DC,21.0,male,B,False,19-25,2016
1685,knife,Rosser,Kaufman,TX,,male,,True,Unknown,2016
1680,undetermined,Baton Rouge,East Baton Rouge,LA,37.0,male,B,True,35-54,2016
1692,knife,Salem,Polk,OR,29.0,male,W,False,26-34,2016
1693,undetermined,Temecula,Riverside,CA,49.0,male,W,False,35-54,2016
1695,knife,Yuma,Yuma,AZ,24.0,female,H,False,19-25,2016
1694,gun,Falcon Heights,Ramsey,MN,32.0,male,B,True,26-34,2016
1696,gun,Rush Springs,,OK,65.0,male,W,True,65+,2016
1697,knife,Bell,Los Angeles,CA,37.0,male,H,False,35-54,2016
1698,,Clovis,Fresno,CA,33.0,male,W,False,26-34,2016
1699,gun,Selma,Dallas,AL,63.0,male,B,True,55-64,2016
1700,knife,Tucson,Pima,AZ,30.0,male,W,False,26-34,2016
1701,gun,Broken Bow,McCurtain,OK,40.0,male,B,False,35-54,2016
1702,gun,Houston,Harris,TX,38.0,male,B,True,35-54,2016
1703,knife,Sacramento,Sacramento,CA,50.0,male,B,True,35-54,2016
1704,gun,East St. Louis,St. Clair,IL,41.0,male,B,False,35-54,2016
1705,gun,Romulus,Wayne,MI,41.0,male,H,False,35-54,2016
1706,gun,New York,Kings,NY,39.0,male,B,False,35-54,2016
1711,gun,St. Joseph,,MI,44.0,male,W,False,35-54,2016
1707,knife,Anchorage,Anchorage,AK,23.0,male,W,False,19-25,2016
1708,gun,Flagstaff,Coconino,AZ,32.0,male,W,True,26-34,2016
1709,replica,Middletown,Orange,NY,56.0,male,W,False,55-64,2016
1710,gun,Baltimore,Baltimore City,MD,33.0,male,B,False,26-34,2016
1713,gun,Peachland,Anson,NC,63.0,male,W,False,55-64,2016
1716,gun,Lake Asbury,Clay,FL,31.0,male,W,False,26-34,2016
1719,gun,San Bernardino,San Bernardino,CA,26.0,male,W,False,26-34,2016
1720,gun,Little Egg Harbor Township,Ocean,NJ,57.0,male,W,False,55-64,2016
1712,gun,Sheboygan,Sheboygan,WI,39.0,male,W,False,35-54,2016
1714,knife,Tulsa,Tulsa,OK,43.0,male,W,False,35-54,2016
1717,gun,New York,Kings,NY,42.0,male,B,False,35-54,2016
1718,gun,Baton Rouge,,LA,29.0,male,B,False,26-34,2016
1721,blunt_object,Tulsa,Tulsa,OK,56.0,male,W,False,55-64,2016
1722,knife,Santa Maria,Santa Barbara,CA,31.0,male,H,False,26-34,2016
1723,gun,Chicago,,IL,50.0,male,B,False,35-54,2016
1724,gun,Hilo,Hawaii,HI,36.0,male,H,False,35-54,2016
1725,gun,Buckhannon,,WV,50.0,male,W,False,35-54,2016
1726,knife,Milwaukee,Milwaukee,WI,49.0,male,B,True,35-54,2016
